age,female,hisp,education,earnings,hours,weeks,union,uncov,region,race,marital,wage,college
29,1,0,12,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
39,0,0,16,120000,70,52,0,0,2,1,1,32.967032967032964,College
44,1,0,14,32000,40,52,0,0,2,1,1,15.384615384615385,Non-college
47,0,0,14,37000,40,52,0,0,2,1,1,17.78846153846154,Non-college
32,0,0,13,35000,40,52,0,0,2,1,5,16.826923076923077,Non-college
28,1,0,14,28000,36,52,0,0,2,1,7,14.957264957264957,Non-college
28,1,0,16,60000,38,52,0,0,2,1,5,30.364372469635626,College
30,0,0,12,38000,40,52,0,0,2,1,1,18.26923076923077,Non-college
58,0,0,12,17000,40,52,0,0,2,1,1,8.173076923076923,Non-college
57,1,0,12,30012,40,52,1,0,2,1,1,14.428846153846154,Non-college
23,1,0,14,42000,40,52,0,0,2,1,1,20.192307692307693,Non-college
22,0,0,12,38000,50,52,0,0,2,1,1,14.615384615384615,Non-college
26,0,0,11,18720,40,52,0,0,2,1,7,9,Non-college
32,0,0,12,60000,40,52,0,0,2,1,5,28.846153846153847,Non-college
44,0,0,13,25600,40,52,0,0,2,1,5,12.307692307692308,Non-college
45,1,0,14,39000,40,52,0,0,2,1,1,18.75,Non-college
47,0,0,12,52000,45,52,0,0,2,1,1,22.22222222222222,Non-college
59,0,0,16,64000,40,52,0,0,2,1,1,30.76923076923077,College
54,0,0,14,50002,40,50,1,0,2,1,1,25.001,Non-college
51,1,0,12,60000,40,52,0,0,2,1,1,28.846153846153847,Non-college
39,1,0,13,14500,40,52,0,0,2,1,7,6.971153846153846,Non-college
41,0,0,16,160000,40,52,0,0,2,1,7,76.92307692307692,College
34,1,0,12,25000,40,52,0,0,2,8,1,12.01923076923077,Non-college
33,0,0,12,50000,40,52,0,0,2,1,1,24.03846153846154,Non-college
60,0,0,16,389599,55,52,0,0,2,1,1,136.22342657342656,College
23,0,0,12,22800,40,52,0,0,2,2,7,10.961538461538462,Non-college
32,0,0,12,22000,40,49,0,0,2,2,7,11.224489795918368,Non-college
26,1,0,13,24000,40,52,0,0,2,1,1,11.538461538461538,Non-college
41,0,0,16,45000,40,52,0,0,2,1,7,21.634615384615383,College
55,1,0,12,50000,40,52,0,0,2,1,5,24.03846153846154,Non-college
54,0,0,12,42000,50,52,0,0,2,1,5,16.153846153846153,Non-college
54,0,0,13,50000,48,52,0,0,2,1,1,20.03205128205128,Non-college
32,0,0,18,50000,40,52,0,0,2,1,1,24.03846153846154,College
28,0,0,12,30000,40,52,0,0,2,1,7,14.423076923076923,Non-college
52,0,0,16,32000,40,52,0,0,2,2,5,15.384615384615385,College
27,0,0,8,25000,40,52,0,0,2,2,3,12.01923076923077,Non-college
31,1,0,13,15000,40,52,0,0,2,1,1,7.211538461538462,Non-college
45,0,0,12,61000,40,52,0,0,2,1,1,29.326923076923077,Non-college
44,1,0,12,31000,37,52,0,0,2,1,1,16.112266112266113,Non-college
48,1,0,13,18000,40,52,0,0,2,1,1,8.653846153846153,Non-college
49,0,0,13,18000,40,52,0,0,2,1,1,8.653846153846153,Non-college
40,0,0,12,43000,48,52,0,0,2,1,1,17.227564102564102,Non-college
46,1,1,20,60000,40,52,0,0,2,1,1,28.846153846153847,College
45,0,1,20,62002,40,52,0,0,2,1,1,29.808653846153845,College
57,0,0,12,26000,40,52,0,0,2,1,5,12.5,Non-college
61,0,0,16,120000,50,50,0,0,2,1,1,48,College
31,1,0,16,48000,40,52,0,0,2,1,1,23.076923076923077,College
30,0,0,14,55000,40,50,0,0,2,1,1,27.5,Non-college
46,1,0,18,55592,45,52,0,0,2,1,5,23.757264957264958,College
61,0,0,14,76000,45,52,0,0,2,1,1,32.47863247863248,Non-college
59,1,0,14,32000,40,52,0,0,2,1,1,15.384615384615385,Non-college
29,0,0,13,35000,40,52,0,0,2,2,1,16.826923076923077,Non-college
45,1,0,14,40000,40,52,0,0,2,1,7,19.23076923076923,Non-college
53,0,0,12,44000,40,52,1,0,2,1,1,21.153846153846153,Non-college
52,1,0,12,48000,55,52,0,0,2,1,1,16.783216783216783,Non-college
57,0,0,16,62900,40,52,0,0,2,1,1,30.240384615384617,College
59,1,0,16,54400,50,52,0,0,2,1,5,20.923076923076923,College
50,0,0,18,200000,45,52,0,0,2,1,1,85.47008547008546,College
53,0,0,14,197946,78,52,0,0,2,1,1,48.803254437869825,Non-college
59,1,0,16,50400,45,52,0,0,2,1,1,21.53846153846154,College
33,0,0,16,55000,40,48,0,0,2,1,7,28.645833333333332,College
35,1,0,16,47790,40,52,0,0,2,1,1,22.97596153846154,College
39,0,0,16,103306,40,52,0,0,2,1,1,49.666346153846156,College
45,0,0,12,100000,50,52,0,0,2,1,5,38.46153846153846,Non-college
34,1,0,20,25500,40,52,0,0,2,1,1,12.259615384615385,College
34,0,0,20,30000,40,52,0,0,2,1,1,14.423076923076923,College
42,0,0,11,29000,50,50,0,0,2,1,1,11.6,Non-college
57,0,0,16,33200,75,52,0,0,2,1,1,8.512820512820513,College
45,1,0,12,13000,50,51,0,0,2,1,1,5.098039215686274,Non-college
53,0,0,14,50000,40,52,0,0,2,1,1,24.03846153846154,Non-college
50,1,0,12,31000,65,52,0,0,2,1,5,9.171597633136095,Non-college
39,0,0,12,27000,40,52,0,0,2,1,5,12.98076923076923,Non-college
21,0,0,13,25000,40,52,1,0,2,1,7,12.01923076923077,Non-college
56,0,0,13,65000,65,52,0,0,2,1,1,19.23076923076923,Non-college
43,1,0,13,68200,40,52,0,0,2,1,1,32.78846153846154,Non-college
26,0,0,14,85000,60,52,0,0,2,1,7,27.243589743589745,Non-college
51,0,0,12,30000,40,52,0,0,2,1,6,14.423076923076923,Non-college
32,1,0,16,55000,40,52,0,0,2,1,1,26.442307692307693,College
30,0,0,14,60000,40,52,0,0,2,1,1,28.846153846153847,Non-college
34,0,0,12,39000,40,52,0,0,2,1,1,18.75,Non-college
28,1,0,13,12905,40,48,0,0,2,1,1,6.721354166666667,Non-college
64,0,0,12,55000,40,52,0,0,2,1,1,26.442307692307693,Non-college
65,1,0,12,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
38,0,0,13,35000,40,52,0,0,2,1,1,16.826923076923077,Non-college
35,1,0,12,35000,40,52,0,0,2,1,1,16.826923076923077,Non-college
35,0,0,12,18000,40,52,0,0,2,1,1,8.653846153846153,Non-college
34,1,0,12,24300,40,50,0,0,2,1,1,12.15,Non-college
50,0,0,14,37500,45,52,0,0,2,1,1,16.025641025641026,Non-college
49,0,0,13,24000,60,52,0,0,2,1,1,7.6923076923076925,Non-college
50,1,0,16,16500,38,52,0,0,2,1,1,8.350202429149798,College
49,1,0,13,38400,40,52,0,0,2,1,5,18.46153846153846,Non-college
47,1,0,16,53000,40,52,0,0,2,1,1,25.48076923076923,College
45,0,0,18,47950,99,52,0,0,2,1,1,9.314296814296814,College
27,0,0,14,32000,40,52,0,0,2,1,7,15.384615384615385,Non-college
35,1,0,16,34000,40,52,0,0,2,1,1,16.346153846153847,College
40,0,0,16,47000,50,52,0,0,2,1,7,18.076923076923077,College
37,0,0,14,50000,45,52,0,0,2,1,1,21.367521367521366,Non-college
30,1,0,14,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
47,0,0,12,50000,40,52,0,0,2,2,1,24.03846153846154,Non-college
57,0,0,12,52000,60,52,0,0,2,1,1,16.666666666666668,Non-college
37,0,0,18,80000,80,52,0,0,2,1,1,19.23076923076923,College
63,1,0,16,30000,45,52,0,0,2,1,4,12.820512820512821,College
52,0,0,13,28000,40,52,0,0,2,1,6,13.461538461538462,Non-college
42,1,0,16,34500,40,52,0,0,2,1,1,16.58653846153846,College
24,0,0,14,28000,40,52,0,0,2,1,5,13.461538461538462,Non-college
26,0,0,12,40000,48,52,0,0,2,1,7,16.025641025641026,Non-college
26,1,0,12,35000,50,52,0,0,2,1,5,13.461538461538462,Non-college
59,0,0,16,60000,40,52,0,0,2,1,1,28.846153846153847,College
59,1,0,12,22000,40,52,0,0,2,1,1,10.576923076923077,Non-college
55,0,1,13,22000,40,52,0,0,2,1,1,10.576923076923077,Non-college
52,0,0,12,30000,45,52,0,0,2,1,1,12.820512820512821,Non-college
25,1,0,13,43000,36,52,0,0,2,1,7,22.97008547008547,Non-college
66,0,0,20,16100,40,52,0,0,2,1,1,7.740384615384615,College
53,0,0,12,117946,80,52,0,0,2,1,1,28.352403846153845,Non-college
57,0,0,16,20000,40,52,0,0,2,1,5,9.615384615384615,College
37,0,0,12,39800,45,52,0,0,2,1,1,17.00854700854701,Non-college
35,1,0,16,32000,40,52,0,0,2,1,1,15.384615384615385,College
31,1,0,14,54000,40,52,0,0,2,1,7,25.96153846153846,Non-college
55,0,0,13,32000,40,52,0,0,2,1,5,15.384615384615385,Non-college
61,1,0,13,52000,40,52,0,0,2,1,1,25,Non-college
56,1,0,12,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
29,0,0,12,30000,40,52,0,0,2,1,7,14.423076923076923,Non-college
44,1,0,16,42000,45,52,0,0,2,1,1,17.94871794871795,College
42,0,0,18,25000,40,52,0,0,2,1,1,12.01923076923077,College
60,1,0,16,34000,40,52,0,0,2,7,1,16.346153846153847,College
58,0,0,13,50000,40,52,0,0,2,1,1,24.03846153846154,Non-college
62,0,0,16,389599,45,52,0,0,2,1,1,166.49529914529916,College
49,1,1,13,397063,45,52,0,0,2,6,1,169.68504273504274,Non-college
42,0,0,13,85002,60,52,0,0,2,1,1,27.244230769230768,Non-college
24,0,0,14,20000,55,52,0,0,2,1,1,6.993006993006993,Non-college
36,0,0,16,55000,48,52,0,0,2,1,1,22.03525641025641,College
58,0,0,16,68500,40,52,0,0,2,1,1,32.93269230769231,College
38,1,0,16,33000,37,51,0,0,2,2,5,17.488076311605724,College
29,0,0,12,34000,50,52,0,0,2,1,5,13.076923076923077,Non-college
45,1,0,13,36400,40,52,0,0,2,1,1,17.5,Non-college
31,0,0,10,28000,40,50,0,0,2,1,1,14,Non-college
20,0,0,13,18216,40,52,0,0,2,1,1,8.757692307692308,Non-college
25,0,0,14,63000,40,52,0,0,2,1,7,30.28846153846154,Non-college
25,1,0,13,25000,40,52,0,0,2,1,7,12.01923076923077,Non-college
46,0,0,14,35000,40,52,0,0,2,1,1,16.826923076923077,Non-college
48,1,0,13,45000,45,52,0,0,2,1,1,19.23076923076923,Non-college
43,1,0,16,42000,40,52,0,0,2,4,1,20.192307692307693,College
56,0,0,13,31000,40,52,0,0,2,1,3,14.903846153846153,Non-college
46,0,0,12,38800,56,52,0,0,2,1,1,13.324175824175825,Non-college
30,0,0,12,23000,40,52,0,0,2,1,1,11.057692307692308,Non-college
25,1,0,12,20000,40,52,0,0,2,1,1,9.615384615384615,Non-college
49,0,0,12,42000,50,52,0,0,2,1,7,16.153846153846153,Non-college
64,0,0,12,50000,40,52,0,0,2,1,1,24.03846153846154,Non-college
65,1,0,12,32000,36,52,0,0,2,1,1,17.094017094017094,Non-college
54,1,0,18,69000,70,52,0,0,2,1,1,18.956043956043956,College
47,1,0,16,60000,40,50,0,0,2,1,1,30,College
51,0,0,12,50000,45,50,0,0,2,1,1,22.22222222222222,Non-college
25,0,0,12,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
27,1,0,13,25000,40,52,0,0,2,1,1,12.01923076923077,Non-college
28,0,0,14,48000,40,52,0,0,2,1,1,23.076923076923077,Non-college
27,1,0,14,40000,36,52,0,0,2,1,1,21.367521367521366,Non-college
28,0,1,13,23000,40,52,0,0,2,1,1,11.057692307692308,Non-college
51,1,0,13,35000,40,52,0,0,2,1,5,16.826923076923077,Non-college
33,1,0,16,35000,40,52,0,0,2,1,1,16.826923076923077,College
33,0,0,12,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
48,0,0,12,67000,40,52,0,0,2,1,1,32.21153846153846,Non-college
58,0,0,12,45000,55,52,0,0,2,1,1,15.734265734265735,Non-college
44,1,0,12,30000,40,52,0,0,2,1,5,14.423076923076923,Non-college
54,0,0,12,55000,40,52,0,0,2,1,1,26.442307692307693,Non-college
52,1,0,13,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
47,0,0,14,42000,40,52,0,0,2,1,1,20.192307692307693,Non-college
45,1,0,18,75000,50,52,0,0,2,1,1,28.846153846153847,College
31,0,0,11,42000,50,52,0,0,2,1,1,16.153846153846153,Non-college
52,0,0,8,36000,40,48,0,0,2,1,1,18.75,Non-college
32,1,0,13,39000,36,52,0,0,2,1,1,20.833333333333332,Non-college
31,1,0,16,40000,40,52,0,0,2,1,1,19.23076923076923,College
42,0,0,12,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
65,0,0,16,63602,40,52,0,0,2,1,1,30.577884615384615,College
62,1,0,13,45726,40,52,0,0,2,1,1,21.983653846153846,Non-college
48,1,0,16,37000,40,52,0,0,2,1,1,17.78846153846154,College
54,0,0,12,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
48,1,0,13,29000,38,52,0,0,2,1,1,14.676113360323887,Non-college
45,1,0,13,34240,40,52,0,0,2,1,5,16.46153846153846,Non-college
46,1,0,12,41000,40,52,0,0,2,1,6,19.71153846153846,Non-college
35,1,0,13,33700,38,52,0,0,2,1,3,17.054655870445345,Non-college
43,1,0,13,51000,40,52,0,0,2,1,1,24.51923076923077,Non-college
48,0,0,12,67000,56,52,0,0,2,1,1,23.00824175824176,Non-college
53,1,0,12,48000,65,52,0,0,2,1,1,14.201183431952662,Non-college
51,0,0,16,55000,40,52,0,0,2,1,1,26.442307692307693,College
48,0,0,12,24000,60,52,0,0,2,1,1,7.6923076923076925,Non-college
37,1,0,8,11000,40,52,0,0,2,1,1,5.288461538461538,Non-college
39,1,0,14,26000,80,52,0,0,2,1,1,6.25,Non-college
47,1,0,13,22000,40,50,0,0,2,1,5,11,Non-college
50,0,0,14,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
46,1,0,12,38000,46,52,0,0,2,1,1,15.88628762541806,Non-college
48,0,0,18,70000,40,52,0,0,2,1,1,33.65384615384615,College
47,1,0,14,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
42,0,0,12,45000,50,52,0,0,2,1,5,17.307692307692307,Non-college
49,0,0,12,40000,40,52,0,0,2,1,5,19.23076923076923,Non-college
49,0,0,12,45000,40,52,0,0,2,1,1,21.634615384615383,Non-college
39,0,0,13,45000,40,52,0,0,2,1,1,21.634615384615383,Non-college
36,1,0,13,29000,40,52,0,0,2,1,1,13.942307692307692,Non-college
51,0,0,16,34000,40,52,0,0,2,1,1,16.346153846153847,College
46,1,0,16,33000,40,52,0,0,2,1,1,15.865384615384615,College
58,0,0,18,64000,45,52,0,0,2,1,1,27.35042735042735,College
60,0,0,8,12700,40,52,0,0,2,1,1,6.105769230769231,Non-college
38,0,0,12,32890,55,52,0,0,2,1,1,11.5,Non-college
38,1,0,16,18200,40,52,0,0,2,1,1,8.75,College
44,0,0,12,55000,40,52,0,0,2,1,1,26.442307692307693,Non-college
47,1,0,14,54000,45,52,0,0,2,1,1,23.076923076923077,Non-college
54,0,0,12,24000,40,52,0,0,2,1,1,11.538461538461538,Non-college
43,0,0,13,34000,40,52,0,0,2,1,1,16.346153846153847,Non-college
35,1,0,16,20000,40,52,0,0,2,1,1,9.615384615384615,College
53,0,0,12,45000,50,52,0,0,2,1,5,17.307692307692307,Non-college
61,1,0,13,26000,40,52,0,0,2,1,5,12.5,Non-college
40,0,0,12,28000,40,48,0,0,2,1,7,14.583333333333334,Non-college
36,0,1,12,22000,40,52,0,0,2,1,1,10.576923076923077,Non-college
29,1,1,12,17000,40,52,0,0,2,1,1,8.173076923076923,Non-college
51,0,0,12,37800,65,52,0,0,2,1,1,11.183431952662723,Non-college
28,0,0,12,45000,50,52,0,0,2,1,1,17.307692307692307,Non-college
59,1,0,13,20000,40,52,0,0,2,1,1,9.615384615384615,Non-college
60,0,0,12,36000,45,52,0,0,2,1,1,15.384615384615385,Non-college
28,0,0,12,31279,40,52,0,0,2,1,7,15.037980769230769,Non-college
21,0,0,12,20000,40,51,0,0,2,1,7,9.803921568627452,Non-college
43,1,0,12,12000,40,52,0,0,2,1,1,5.769230769230769,Non-college
47,0,0,12,60000,40,52,0,0,2,1,1,28.846153846153847,Non-college
39,0,0,12,55000,38,52,0,0,2,1,1,27.83400809716599,Non-college
56,0,0,12,50000,50,52,0,0,2,1,1,19.23076923076923,Non-college
55,1,0,18,58500,40,52,1,0,2,1,5,28.125,College
43,1,0,13,25000,40,52,0,0,2,1,1,12.01923076923077,Non-college
43,0,0,12,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
24,0,0,12,35200,40,52,0,0,2,1,7,16.923076923076923,Non-college
69,0,0,13,40985,45,52,0,0,2,1,1,17.514957264957264,Non-college
31,0,0,13,35000,44,52,0,0,2,1,1,15.297202797202797,Non-college
34,1,0,14,72000,40,52,0,0,2,1,1,34.61538461538461,Non-college
57,0,0,13,45000,45,52,0,0,2,1,7,19.23076923076923,Non-college
50,1,0,12,40000,40,52,0,0,2,1,5,19.23076923076923,Non-college
58,0,0,13,70700,50,52,0,0,2,1,1,27.192307692307693,Non-college
52,0,0,12,50000,40,52,0,0,2,1,1,24.03846153846154,Non-college
52,1,0,14,52000,55,52,0,0,2,1,5,18.181818181818183,Non-college
36,1,0,14,20000,50,52,0,0,2,1,1,7.6923076923076925,Non-college
43,0,0,14,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
60,1,0,14,27202,40,52,0,0,2,1,5,13.077884615384615,Non-college
51,0,0,13,44000,46,52,1,0,2,1,5,18.39464882943144,Non-college
63,0,0,12,33120,40,48,0,0,2,1,1,17.25,Non-college
37,0,0,16,65000,50,52,0,0,2,1,7,25,College
47,1,0,14,38000,36,52,0,0,2,1,1,20.299145299145298,Non-college
40,0,0,12,28000,40,52,0,0,2,1,1,13.461538461538462,Non-college
50,1,0,16,38000,40,52,0,0,2,1,1,18.26923076923077,College
61,0,0,16,56000,55,52,0,0,2,1,1,19.58041958041958,College
58,0,0,16,55000,40,52,0,0,2,1,1,26.442307692307693,College
48,1,0,16,55000,40,52,0,0,2,1,1,26.442307692307693,College
49,1,0,12,15000,40,52,0,0,2,1,1,7.211538461538462,Non-college
52,1,0,14,60000,40,52,0,0,2,1,5,28.846153846153847,Non-college
47,0,0,14,60000,45,52,0,0,2,1,1,25.641025641025642,Non-college
44,1,0,12,41000,45,52,0,0,2,1,1,17.521367521367523,Non-college
26,0,0,14,24000,40,52,0,0,2,1,7,11.538461538461538,Non-college
46,1,0,12,41000,55,50,0,0,2,7,5,14.909090909090908,Non-college
26,1,0,13,15000,40,52,0,0,2,1,1,7.211538461538462,Non-college
45,1,0,18,56000,40,52,0,0,2,1,1,26.923076923076923,College
46,0,0,18,62000,40,52,0,0,2,1,1,29.807692307692307,College
48,0,0,18,30000,75,52,0,0,2,1,7,7.6923076923076925,College
52,0,0,12,40000,45,52,0,0,2,1,5,17.094017094017094,Non-college
47,0,0,20,98000,60,52,0,0,2,1,1,31.41025641025641,College
49,1,0,18,52500,55,52,0,0,2,1,7,18.356643356643357,College
55,0,0,13,41000,50,52,0,0,2,1,5,15.76923076923077,Non-college
36,0,0,12,52000,47,52,0,0,2,1,1,21.27659574468085,Non-college
34,1,0,12,20000,40,52,0,0,2,1,1,9.615384615384615,Non-college
37,1,0,16,45000,40,52,0,0,2,1,1,21.634615384615383,College
33,0,0,18,56000,60,52,0,0,2,1,1,17.94871794871795,College
32,1,0,16,45000,40,50,0,0,2,1,1,22.5,College
37,0,0,13,32000,40,52,0,0,2,1,1,15.384615384615385,Non-college
57,1,0,12,23000,40,52,0,0,2,1,1,11.057692307692308,Non-college
48,1,0,16,32000,42,52,0,0,2,1,7,14.652014652014651,College
31,0,0,12,39000,40,52,0,0,2,1,1,18.75,Non-college
49,1,0,12,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
47,1,0,13,18000,40,48,0,0,2,1,4,9.375,Non-college
37,1,0,16,45000,40,52,0,0,2,1,1,21.634615384615383,College
54,0,0,13,72000,40,52,0,0,2,1,1,34.61538461538461,Non-college
49,0,0,16,76000,50,52,0,0,2,1,1,29.23076923076923,College
40,0,0,18,110520,50,52,0,0,2,1,1,42.50769230769231,College
32,0,0,12,49000,45,52,0,0,2,1,1,20.94017094017094,Non-college
27,1,0,16,45000,40,52,0,0,2,1,1,21.634615384615383,College
43,1,0,18,53000,40,52,0,0,2,1,1,25.48076923076923,College
34,0,0,12,11900,45,52,0,0,2,1,1,5.085470085470085,Non-college
36,1,0,18,53200,45,52,0,0,2,1,1,22.735042735042736,College
53,0,0,14,36000,40,52,1,0,2,10,3,17.307692307692307,Non-college
26,1,0,18,23000,40,52,0,0,2,1,7,11.057692307692308,College
32,0,0,12,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
51,0,0,13,180000,60,52,0,0,2,1,1,57.69230769230769,Non-college
41,0,1,16,40600,40,52,0,0,2,1,1,19.51923076923077,College
39,1,0,16,39000,45,52,0,0,2,1,1,16.666666666666668,College
39,0,0,16,55000,45,52,0,0,2,1,1,23.504273504273506,College
51,0,0,16,72000,45,52,0,0,2,1,1,30.76923076923077,College
57,1,0,20,82000,45,52,0,0,2,1,1,35.042735042735046,College
56,1,0,14,43000,45,52,0,0,2,1,1,18.376068376068375,Non-college
58,0,0,14,47000,45,52,0,0,2,1,1,20.085470085470085,Non-college
38,0,0,13,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
36,1,0,16,75000,50,52,0,0,2,1,1,28.846153846153847,College
45,0,0,12,22457,40,50,0,0,2,1,5,11.2285,Non-college
37,0,0,14,45000,40,52,0,0,2,1,1,21.634615384615383,Non-college
39,0,0,12,50000,45,52,0,0,2,1,5,21.367521367521366,Non-college
51,0,0,13,52000,40,52,0,0,2,1,1,25,Non-college
48,1,0,13,44000,40,52,0,0,2,1,1,21.153846153846153,Non-college
28,0,1,18,40000,60,52,0,0,2,1,1,12.820512820512821,College
26,1,0,16,33000,40,52,0,0,2,1,1,15.865384615384615,College
41,1,0,12,55000,40,52,0,0,2,1,5,26.442307692307693,Non-college
55,0,0,16,90000,60,52,0,0,2,1,1,28.846153846153847,College
58,1,0,18,180000,45,52,0,0,2,1,1,76.92307692307692,College
62,0,0,18,110000,45,52,0,0,2,1,1,47.00854700854701,College
63,1,0,16,43000,40,52,0,0,2,1,5,20.673076923076923,College
36,0,0,20,196000,60,52,0,0,2,4,1,62.82051282051282,College
51,0,0,12,29000,40,52,0,0,2,1,1,13.942307692307692,Non-college
50,0,0,14,49000,40,52,1,0,2,1,1,23.557692307692307,Non-college
47,1,0,14,45000,40,52,1,0,2,1,1,21.634615384615383,Non-college
44,0,0,13,35000,45,52,0,0,2,1,7,14.957264957264957,Non-college
57,0,0,16,25000,40,52,0,0,2,1,1,12.01923076923077,College
60,1,0,13,21000,40,52,0,0,2,1,1,10.096153846153847,Non-college
22,0,0,12,27550,45,52,0,0,2,1,7,11.773504273504274,Non-college
57,0,0,14,28404,40,52,0,0,2,1,1,13.65576923076923,Non-college
31,0,0,14,55200,48,52,0,0,2,1,7,22.115384615384617,Non-college
30,1,0,14,50000,40,52,0,0,2,1,7,24.03846153846154,Non-college
38,1,0,16,62000,50,52,0,0,2,1,1,23.846153846153847,College
42,0,0,16,26000,36,52,0,0,2,1,1,13.88888888888889,College
45,1,0,14,47000,36,52,0,0,2,1,5,25.10683760683761,Non-college
30,0,0,16,70526,40,52,0,0,2,1,1,33.90673076923077,College
37,1,0,12,55000,45,52,0,0,2,1,5,23.504273504273506,Non-college
30,0,0,16,80000,45,52,0,0,2,1,5,34.18803418803419,College
39,0,0,18,55000,40,52,0,0,2,1,1,26.442307692307693,College
25,0,0,14,35000,45,52,0,0,2,1,7,14.957264957264957,Non-college
47,0,0,13,40000,40,52,0,0,2,1,1,19.23076923076923,Non-college
32,0,0,14,40000,45,50,0,0,2,1,7,17.77777777777778,Non-college
31,0,0,16,75000,45,52,0,0,2,1,1,32.05128205128205,College
29,1,0,16,90000,40,52,0,0,2,1,1,43.26923076923077,College
38,0,0,13,30000,40,52,0,0,2,1,1,14.423076923076923,Non-college
41,1,0,16,48000,40,52,0,0,2,1,1,23.076923076923077,College
40,0,1,9,16660,37,52,0,0,2,2,1,8.65904365904366,Non-college
49,1,0,14,45000,40,52,0,0,2,1,6,21.634615384615383,Non-college
55,1,0,16,30000,40,52,0,0,2,1,1,14.423076923076923,College
55,0,0,12,58000,49,52,1,0,2,1,5,22.762951334379906,Non-college
44,1,0,13,27040,40,52,1,0,2,1,1,13,Non-college
27,0,0,12,39040,42,50,0,0,2,1,1,18.590476190476192,Non-college
57,1,0,14,16258,36,52,0,0,2,1,7,8.68482905982906,Non-college
48,0,0,14,35000,40,52,0,0,2,1,5,16.826923076923077,Non-college
53,0,0,13,90000,40,52,0,0,2,1,1,43.26923076923077,Non-college
54,0,0,12,25000,40,51,0,0,2,1,1,12.254901960784315,Non-college
52,1,0,12,21398,46,52,0,0,2,1,1,8.945652173913043,Non-college
60,0,0,13,75000,40,52,0,0,2,1,1,36.05769230769231,Non-college
48,1,0,14,100000,45,52,0,0,2,1,1,42.73504273504273,Non-college
46,0,0,14,75000,40,52,0,0,2,1,1,36.05769230769231,Non-college
41,0,0,16,65000,50,52,0,0,2,1,1,25,College
42,1,0,18,85000,40,52,0,0,2,1,1,40.86538461538461,College
45,0,0,14,70000,40,52,0,0,2,1,1,33.65384615384615,Non-college
42,1,0,16,71000,44,52,0,0,2,1,1,31.03146853146853,College
43,0,0,16,85002,45,52,0,0,2,1,1,36.325641025641026,College
48,1,0,14,35000,40,52,0,0,2,1,5,16.826923076923077,Non-college
43,0,0,18,70000,50,52,0,0,2,1,1,26.923076923076923,College
32,0,0,13,50000,40,52,0,0,2,2,1,24.03846153846154,Non-college
45,0,0,12,54000,45,52,0,0,2,1,1,23.076923076923077,Non-college
49,1,0,13,26000,45,52,0,0,2,1,1,11.11111111111111,Non-college
36,0,0,14,48000,40,52,0,0,2,1,1,23.076923076923077,Non-college
37,1,0,18,48000,40,52,0,0,2,1,1,23.076923076923077,College
33,1,0,12,25000,40,52,0,0,2,1,7,12.01923076923077,Non-college
52,1,0,16,49165,60,52,0,0,2,1,1,15.758012820512821,College
54,0,0,16,59656,46,52,0,0,2,1,1,24.93979933110368,College
50,1,0,14,43250,40,52,0,0,2,1,1,20.79326923076923,Non-college
44,0,0,18,72000,50,52,0,0,2,1,1,27.692307692307693,College
58,0,0,13,29120,40,52,0,0,2,1,6,14,Non-college
41,0,0,16,65000,63,52,0,0,2,1,1,19.841269841269842,College
57,1,0,11,17000,37,52,0,0,2,1,1,8.835758835758837,Non-college
56,1,0,12,25000,48,52,1,0,2,1,1,10.01602564102564,Non-college
34,0,0,16,75000,40,52,0,0,2,1,1,36.05769230769231,College
